交易日期,收盘价,上轨(前55日高),下轨(前27日低),ATR,信号(1买/-1卖/0无),持仓(1/0),退出原因,策略日收益率,累计收益率,策略净值,回撤幅度
2025-08-08,263.48,,,8.269371023977007,0,0,,0.0,0.0,100000.0,0.0
2025-08-11,263.66,,,8.185382459904696,0,0,,0.0,0.0,100000.0,0.0
2025-08-12,263.25,,258.88,8.172193687906429,0,0,,0.0,0.0,100000.0,0.0
2025-08-13,273.6,,257.72,8.237244711762676,0,0,,0.0,0.0,100000.0,0.0
2025-08-14,279.89,,257.72,8.240203898821536,0,0,,0.0,0.0,100000.0,0.0
2025-08-15,280.67,,257.72,8.203109282479325,0,0,,0.0,0.0,100000.0,0.0
2025-08-18,283.0,,257.72,8.189598204616065,0,0,,0.0,0.0,100000.0,0.0
2025-08-19,277.8,,257.72,8.182150964532136,0,0,,0.0,0.0,100000.0,0.0
2025-08-20,279.2,,257.72,8.17774821972246,0,0,,0.0,0.0,100000.0,0.0
2025-08-21,279.0,,257.72,8.098152797545689,0,0,,0.0,0.0,100000.0,0.0
2025-08-22,287.18,,257.72,8.146368201226677,0,0,,0.0,0.0,100000.0,0.0
2025-08-25,290.28,,257.72,8.127343324840737,0,0,,0.0,0.0,100000.0,0.0
2025-08-26,289.5,,257.72,8.077937082570905,0,0,,0.0,0.0,100000.0,0.0
2025-08-27,278.3,,257.72,8.13742913561507,0,0,,0.0,0.0,100000.0,0.0
2025-08-28,277.41,,257.72,8.103475878603886,0,0,,0.0,0.0,100000.0,0.0
2025-08-29,306.18,,257.72,8.669776317174724,0,0,,0.0,0.0,100000.0,0.0
2025-09-01,304.0,,257.72,8.650325838680638,0,0,,0.0,0.0,100000.0,0.0
2025-09-02,302.87,,257.72,8.71250173252281,0,0,,0.0,0.0,100000.0,0.0
2025-09-03,309.0,,257.72,8.713728973749667,0,0,,0.0,0.0,100000.0,0.0
2025-09-04,304.03,,257.72,8.968024810590583,0,0,,0.0,0.0,100000.0,0.0
2025-09-05,325.11,,257.72,9.264787995852572,0,0,,0.0,0.0,100000.0,0.0
2025-09-08,325.37,,257.72,9.353610032291616,0,0,,0.0,0.0,100000.0,0.0
2025-09-09,320.0,,257.72,9.500271668068132,0,0,,0.0,0.0,100000.0,0.0
2025-09-10,316.04,,257.72,9.491175819557803,0,0,,0.0,0.0,100000.0,0.0
2025-09-11,322.55,,257.72,9.57206353192948,0,0,,0.0,0.0,100000.0,0.0
2025-09-12,325.0,,257.72,9.538026013167126,0,0,,0.0,0.0,100000.0,0.0
2025-09-15,354.7,,257.72,10.21042554020045,0,0,,0.0,0.0,100000.0,0.0
2025-09-16,353.42,,257.72,10.215690530378623,0,0,,0.0,0.0,100000.0,0.0
2025-09-17,377.1,,257.72,10.547405248008102,0,0,,0.0,0.0,100000.0,0.0
2025-09-18,366.89,,257.72,10.704725152589774,0,0,,0.0,0.0,100000.0,0.0
2025-09-19,368.49,381.88,264.51,10.764457422542685,0,0,,0.0,0.0,100000.0,0.0
2025-09-22,370.05,381.88,272.05,10.749467287587365,0,0,,0.0,0.0,100000.0,0.0
2025-09-23,368.15,381.88,272.05,10.862386064176684,0,0,,0.0,0.0,100000.0,0.0
2025-09-24,379.93,381.88,272.05,10.918342681191653,0,0,,0.0,0.0,100000.0,0.0
2025-09-25,392.85,381.88,272.05,11.194736450624532,1,1,,0.0,0.0,100000.0,0.0
2025-09-26,380.4,402.59,272.05,11.35465033334045,0,1,,-0.011080500000000049,-0.011080500000000049,98891.95,-0.01108050000000003
2025-09-29,397.37,402.59,272.72,11.502565781825169,0,1,,0.015272527238061384,0.004022799999999993,100402.28,0.0
2025-09-30,402.0,402.59,272.72,11.527610040337438,0,1,,0.0041041896658124966,0.008143500000000081,100814.35,0.0
2025-10-09,409.89,408.88,272.72,11.765653494149484,0,1,,0.006965377448746146,0.015165600000000001,101516.56,0.0
2025-10-10,381.95,424.36,272.72,12.11318706698313,0,1,,-0.024495116855811516,-0.00970099999999996,99029.9,-0.02449511685581154
2025-10-13,374.5,424.36,272.72,12.288220029401618,-1,0,stop_loss,-0.010325801482291341,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-14,358.0,424.36,272.72,12.610797847048861,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-15,369.3,424.36,277.95,12.653328795284336,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-16,368.5,424.36,299.03,12.594177362642803,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-17,358.14,424.36,299.03,12.692646865140206,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-20,366.5,424.36,299.82,12.657326013046749,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-21,375.9,424.36,299.82,12.759010994627717,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-22,372.86,424.36,299.82,12.721210794725394,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-23,376.45,424.36,309.04,12.668097871184932,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-24,385.77,424.36,309.04,12.644132455345206,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-27,386.18,424.36,309.04,12.712966410702565,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-28,386.48,424.36,309.04,12.677821566871609,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-29,400.0,424.36,322.2,12.726224811110308,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-30,398.29,424.36,344.02,12.717566178181029,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-10-31,388.77,424.36,348.5,12.824519520395919,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-03,386.86,424.36,354.0,12.884800983661448,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-04,378.95,424.36,354.76,12.884350056685784,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-05,388.7,424.36,354.76,13.031907328382406,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-06,394.68,424.36,354.76,12.991145376957272,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-07,395.37,424.36,354.76,12.911851824648958,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-10,384.51,424.36,354.76,12.985999973291705,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-11,385.6,424.36,354.76,12.936618155595491,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-12,386.38,424.36,354.76,12.865225098221028,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-13,415.6,424.36,354.76,13.290402823707918,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-14,404.12,424.36,354.76,13.261850045095047,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-17,390.78,424.36,354.76,13.4138164079115,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-18,385.0,424.36,354.76,13.490474291404018,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-19,391.1,424.36,354.76,13.490283849742127,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-20,379.39,424.36,354.76,13.572096870655907,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-21,370.0,424.36,354.76,13.561695109371254,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-24,370.55,424.36,356.99,13.455482471019048,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-25,372.36,424.36,356.99,13.376473698818701,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-26,372.82,424.36,359.53,13.231992358840179,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-27,371.2,424.36,363.1,13.152865225043085,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-11-28,373.2,424.36,367.18,13.083176766405938,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-01,382.97,424.36,366.16,13.022937188834922,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-02,380.08,424.36,366.16,12.92397469449247,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-03,376.08,424.36,366.16,12.841175154592607,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-04,383.35,424.36,366.16,12.761335606327288,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-05,389.09,424.36,366.16,12.662220413484974,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-08,392.5,424.36,366.16,12.611634587785247,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-09,387.59,424.36,366.16,12.500513958916423,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-10,382.38,424.36,366.16,12.468504614208852,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-11,388.99,424.36,366.16,12.54144089395051,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-12,391.8,424.36,366.16,12.456869241333228,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-15,385.5,424.36,366.16,12.40783525512717,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-16,378.41,424.36,366.16,12.383147341397585,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-17,383.42,424.36,366.16,12.329635571553993,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-18,372.0,424.36,366.16,12.349278561162103,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-19,374.0,424.36,366.16,12.249837132777337,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-22,371.84,424.36,366.16,12.206931003090476,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-23,378.1,424.36,366.16,12.146804984852468,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-24,375.6,424.36,366.16,12.036863076036969,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-25,373.01,424.36,366.16,11.935829201927206,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-26,374.43,421.3,366.16,11.862450489164893,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-29,369.31,421.3,366.16,11.763678662089168,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-30,369.2,421.3,366.16,11.630520868233,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2025-12-31,367.26,421.3,366.16,11.507238670628764,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-05,377.5,421.3,366.16,11.493288876617331,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-06,373.99,421.3,366.16,11.492683624315198,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-07,371.01,421.3,366.16,11.41081664932765,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-08,369.21,421.3,366.16,11.31843816479442,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-09,369.23,421.3,366.56,11.305739289070885,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-12,361.68,421.3,366.56,11.419634938360506,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-13,359.0,421.3,351.66,11.407823394026678,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-14,353.98,421.3,351.66,11.373317514135286,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-15,353.75,421.3,351.66,11.284348104787371,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-16,352.32,421.3,351.66,11.264814502882148,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-19,348.9,421.3,351.51,11.241999693738835,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-20,349.6,421.3,345.33,11.201417881125403,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-21,349.81,421.3,345.33,11.155755737832214,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-22,345.8,421.3,345.33,11.211651088053447,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-23,347.0,421.3,339.5,11.130530159179749,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-26,342.05,421.3,339.5,11.134338701740118,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-27,339.4,421.3,339.5,11.12971436170848,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-28,339.99,421.3,334.02,11.127174100586508,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-29,341.89,421.3,333.01,11.052134571484935,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-01-30,350.0,421.3,333.01,11.06700485200339,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-02,348.98,421.3,333.01,11.117786581966964,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-03,347.91,414.6,333.01,11.084735916840293,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-04,365.03,398.86,333.01,11.231195263806832,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-05,362.94,398.86,333.01,11.222082622646708,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-06,369.11,398.86,333.01,11.28840839314404,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-09,368.82,398.86,333.01,11.263164604177785,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-10,364.97,398.86,333.01,11.182016156829098,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-11,368.0,398.86,333.01,11.096706772159479,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-12,375.87,398.86,333.01,11.074584830847488,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-13,365.34,398.86,333.01,11.091228743013898,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-24,361.95,398.86,333.01,11.099570038595465,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-25,362.18,398.86,333.01,11.015941492439183,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-26,346.0,398.86,333.01,11.15528801075847,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-02-27,342.01,398.86,333.01,11.078464592381044,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-02,340.22,398.86,333.01,11.026492508883207,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-03,344.07,398.86,333.01,11.082919917812603,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-04,338.9,398.86,333.01,11.06086682839783,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-05,350.25,398.86,333.01,11.131578340608778,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-06,354.77,398.86,333.01,11.153913279870435,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-09,357.5,398.86,333.01,11.220023947509155,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-10,376.3,398.86,333.01,11.420932603008987,0,0,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-11,396.8,394.97,333.01,11.708733828408823,1,1,,0.0,-0.01992663088211155,98007.33691178884,-0.034567986624164194
2026-03-12,395.5,403.55,333.01,11.6449386678923,0,1,,-0.001100937984848227,-0.021005630882111603,97899.43691178883,-0.035630867399478176
2026-03-13,397.0,403.55,333.01,11.618485237566984,0,1,,0.0012717131367383505,-0.01976063088211155,98023.93691178883,-0.03440446650488522
2026-03-16,408.4,403.99,333.01,11.701240051429403,0,1,,0.009652744317456774,-0.01029863088211147,98970.13691178884,-0.0250838197059786
2026-03-17,405.0,413.17,334.2,11.769217505039778,0,1,,-0.002851365157264918,-0.013120630882111572,98687.93691178883,-0.027863661733722758
2026-03-18,402.02,420.0,334.2,11.723049914039056,0,1,,-0.0025062840276119935,-0.015594030882111531,98440.59691178883,-0.03030011151098074
2026-03-19,400.5,420.0,334.2,11.764449006511073,0,1,,-0.0012815850772730508,-0.016855630882111505,98314.43691178883,-0.03154286441750164
2026-03-20,413.0,420.0,334.2,11.949640842756326,0,1,,0.010552875372015658,-0.006480630882111482,99351.93691178883,-0.0213228569625603
2026-03-23,401.99,422.08,334.2,12.070738281978938,0,1,,-0.009197908248244291,-0.015618930882111415,98438.10691178884,-0.03032463952887251
2026-03-24,396.99,422.08,334.2,12.28581576776114,0,1,,-0.0042158470232659395,-0.019768930882111402,98023.10691178884,-0.034412642510849044
2026-03-25,397.81,422.08,334.2,12.293346390165482,0,1,,0.0006943260843714771,-0.01908833088211148,98091.16691178884,-0.033742210021804914
2026-03-26,402.5,422.08,334.2,12.464740092162474,0,1,,0.003968451107835724,-0.015195630882111621,98480.43691178883,-0.02990766322471103
2026-03-27,416.18,422.08,334.2,12.539926635941338,0,1,,0.011529599538810276,-0.0038412308821116348,99615.87691178883,-0.0187228870660232
2026-03-30,413.0,422.08,334.2,12.552837060742405,0,1,,-0.002649577639453282,-0.006480630882111704,99351.93691178883,-0.0213228569625603
2026-03-31,401.7,422.08,334.2,12.604058205092544,0,1,,-0.009440178311095448,-0.01585963088211162,98414.03691178883,-0.030561743701827217
2026-04-01,405.71,422.08,334.2,12.627075328636316,0,1,,0.0033819362607625525,-0.012531330882111558,98746.86691178883,-0.027283165310282017
2026-04-02,401.17,422.08,334.2,12.666401231752019,0,1,,-0.003816019806852311,-0.016299530882111557,98370.04691178884,-0.030995072017916635
2026-04-03,386.46,422.08,334.2,12.72773939117471,0,1,,-0.012411603311471953,-0.028508830882111647,97149.11691178883,-0.04302197679089168
2026-04-07,384.59,422.08,334.2,12.709235038607897,0,1,,-0.0015976470495447925,-0.030060930882111703,96993.90691178883,-0.04455088990615097
2026-04-08,391.3,422.08,334.2,12.71561258336048,0,1,,0.005741907071611374,-0.024491630882111592,97550.83691178884,-0.039064789904338384
2026-04-09,389.99,422.08,334.2,12.622965081844834,0,1,,-0.0011145983309022167,-0.025578930882111495,97442.10691178884,-0.0401358466856162
2026-04-10,416.0,422.08,334.2,12.920911171265837,0,1,,0.02215500124555292,-0.003990630882111712,99600.93691178883,-0.018870055173374378
2026-04-13,427.13,422.08,334.2,13.001076422697368,0,1,,0.009274912753262088,0.00524726911788842,100524.72691178884,-0.009770160535494527
2026-04-14,430.79,433.33,342.66,13.093602305921053,0,1,,0.0030219430515496803,0.008285069117888622,100828.50691178883,-0.006777742352687714
2026-04-15,431.0,433.33,344.66,13.080809536722487,0,1,,0.000172867778506669,0.008459369117888471,100845.93691178883,-0.006606046227444768
2026-04-16,453.98,439.46,345.06,13.370249363327533,0,1,,0.0189134045298065,0.0275327691178886,102753.27691178884,0.0
2026-04-17,444.2,460.0,366.5,13.429517556721578,0,1,,-0.007899894041304978,0.01941536911788866,101941.53691178883,-0.00789989404130502
2026-04-20,432.5,460.0,378.98,13.516071782963003,0,1,,-0.009526048256858322,0.009704369117888634,100970.43691178883,-0.017350687526301818
2026-04-21,447.6,460.0,381.49,13.725415932363676,0,1,,0.012412544090454336,0.02223736911788876,102223.73691178884,-0.005153509609767392
2026-04-22,436.35,460.0,381.49,13.745681097229792,0,1,,-0.009134375519902482,0.012899869117888763,101289.98691178884,-0.014240811037648873
2026-04-23,438.9,460.0,381.49,13.65212325909834,0,1,,0.002089545141163107,0.01501636911788884,101501.63691178884,-0.012181022713995794
2026-04-24,444.9,460.0,381.49,13.593902836205643,0,1,,0.004906324815557417,0.019996369117888824,101999.63691178884,-0.007334461952459004
2026-04-27,434.88,460.0,381.49,13.61874096645645,0,1,,-0.008153558435891717,0.011679769117888705,101167.97691178884,-0.015428218424225478
2026-04-28,427.67,460.0,381.49,13.58712749433906,0,1,,-0.005915211693140576,0.005695469117888763,100569.54691178884,-0.021252168939338786
2026-04-29,445.0,460.0,381.49,13.657906994441985,0,1,,0.014302440889602641,0.020079369117888657,102007.93691178883,-0.007253685939766837
2026-04-30,436.0,460.0,381.49,13.655035958179404,0,1,,-0.007322959591330336,0.01260936911788857,101260.93691178883,-0.014523527082072022
2026-05-06,460.0,460.0,381.49,13.950035304394325,0,1,,0.019671949132124666,0.03252936911788851,103252.93691178883,0.0
2026-05-07,451.64,465.88,381.49,14.091852844314428,0,1,,-0.006720196255461497,0.025590569117888373,102559.05691178882,-0.006720196255461489
2026-05-08,437.0,468.75,381.49,14.186546428963256,0,1,,-0.01184800286380483,0.013439369117888456,101343.93691178883,-0.01848857821478627
2026-05-11,446.11,468.75,381.49,14.20879103934574,0,1,,0.007461028484201826,0.02100066911788856,102100.06691178883,-0.011165493539277403
2026-05-12,431.25,468.75,381.49,14.269722111357636,0,1,,-0.012080109615066226,0.00866686911788861,100866.68691178883,-0.023110722768482837
2026-05-13,434.05,468.75,381.49,14.182999891151134,0,1,,0.0023040312626034787,0.010990869117888602,101099.08691178884,-0.020859939333639207
2026-05-14,427.0,468.75,381.49,14.351490802221113,0,1,,-0.0057878861013904714,0.0051393691178884815,100513.93691178883,-0.026527090482084646
2026-05-15,423.6,468.75,381.49,14.281463696726183,0,1,,-0.002807570857040864,0.0023173691178886013,100231.73691178884,-0.029260184652965926
2026-05-18,417.23,468.75,381.49,14.196346174967525,0,1,,-0.005274876164874875,-0.0029697308821113877,99703.02691178884,-0.034380716967235055
2026-05-19,417.92,468.75,381.49,14.176412608149933,0,1,,0.0005744058307344257,-0.002397030882111406,99760.29691178884,-0.03382605962079143
2026-05-20,414.75,468.75,386.66,14.106477833456298,0,1,,-0.002637421981940058,-0.0050281308821116255,99497.18691178883,-0.03637426800952516
2026-05-21,411.63,468.75,386.66,14.144541872848,0,1,,-0.002602686649116781,-0.007617730882111484,99238.22691178884,-0.038882283836922174
2026-05-22,411.16,468.75,392.68,14.005550202432582,0,1,,-0.00039309448802105074,-0.008007830882111544,99199.21691178883,-0.03926009391348529
2026-05-25,402.88,468.75,406.8,14.01454019875199,-1,0,channel_exit,-0.006927877269546467,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-05-26,402.5,468.75,400.0,13.912639467865588,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-05-27,414.8,468.75,400.0,14.139682386631668,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-05-28,415.68,468.75,400.0,14.144051797783819,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-05-29,424.0,468.75,400.0,14.162887219642295,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-01,420.1,468.75,400.0,14.270107452012436,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-02,433.89,468.75,400.0,14.331560043794028,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-03,426.42,468.75,400.0,14.37825895208868,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-04,408.2,468.75,400.0,14.475381516596158,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-05,403.0,468.75,400.0,14.393101852658045,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-08,393.02,468.75,400.0,14.35504545533699,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-09,399.5,468.75,390.7,14.346226447058136,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-10,388.5,468.75,388.0,14.34684051165708,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-11,382.2,468.75,385.12,14.29162522962695,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-12,394.85,468.75,380.03,14.347050225451914,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
2026-06-15,398.1,468.75,380.03,14.349649312261878,0,0,,0.0,-0.014880230882111434,98511.97691178884,-0.045915982070808256
