交易日期,收盘价,上轨(前10日高),下轨(前5日低),ATR,信号(1买/-1卖/0无),持仓(1/0),退出原因,策略日收益率,累计收益率,策略净值,回撤幅度
2025-08-11,263.66,292.2,261.7,6.498825903643944,0,0,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-12,263.25,292.2,262.01,6.594943313279548,0,0,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-13,273.6,292.2,257.72,7.110448981951594,0,0,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-14,279.89,281.98,257.72,7.239404083756432,0,0,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-15,280.67,282.0,257.72,7.135463675380788,0,0,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-18,283.0,282.3,257.72,7.167917307842713,1,1,,0.0,-0.0033667000000005,99663.32999999999,-0.018993737361329022
2025-08-19,277.8,285.48,257.72,7.229125577058439,0,1,,-0.007252416711341914,-0.01059470000000029,98940.53,-0.02610840357442084
2025-08-20,279.2,285.48,264.51,7.300213019352595,0,1,,0.001966838059185516,-0.008648700000000398,99135.12999999998,-0.02419291651705016
2025-08-21,279.0,285.48,272.05,6.950191717417337,0,1,,-0.00028042531441663243,-0.008926700000000287,99107.32999999999,-0.024466557525245892
2025-08-22,287.18,285.48,272.05,7.3301725456756035,0,1,,0.011472612570634366,0.002443499999999821,100244.34999999999,-0.013274640290035852
2025-08-25,290.28,289.35,272.05,7.307155291108046,0,1,,0.0042984966235004585,0.006752499999999717,100675.24999999999,-0.009033204663000335
2025-08-26,289.5,293.88,272.05,7.117439761997244,0,1,,-0.0010769280433869932,0.0056682999999997374,100566.82999999999,-0.010100404594964108
2025-08-27,278.3,293.88,272.05,7.540695785797522,0,1,,-0.01548025328033098,-0.009899700000000178,99010.03,-0.02542430105393123
2025-08-28,277.41,293.88,278.0,7.413626207217768,-1,0,channel_exit,-0.0012494693719414807,-0.01113680000000028,98886.31999999999,-0.026642003540402796
2025-08-29,306.18,293.88,272.72,10.597263586495991,1,1,,0.0,-0.01113680000000028,98886.31999999999,-0.026642003540402796
2025-09-01,304.0,316.66,272.72,10.297537227846389,0,1,,-0.0020502330352671905,-0.013164200000000292,98683.57999999999,-0.02863761425988577
2025-09-02,302.87,316.66,272.72,10.474783505061756,0,1,,-0.0010649188041211843,-0.014215100000000258,98578.48999999999,-0.029672036330076427
2025-09-03,309.0,316.66,272.72,10.305305154555578,0,1,,0.0057831074507226354,-0.00851420000000036,99148.57999999999,-0.024060525453732273
2025-09-04,304.03,316.66,272.72,11.54477463910002,0,1,,-0.004661791424546924,-0.013136300000000434,98686.36999999998,-0.028610151727048914
2025-09-05,325.11,323.33,277.95,12.91929717519002,0,1,,0.01986535729300809,0.0064680999999995326,100646.80999999998,-0.009313145320305746
2025-09-08,325.37,325.11,299.03,13.042367457671016,0,1,,0.00024024606443062702,0.006709899999999491,100670.98999999999,-0.009075136702385689
2025-09-09,320.0,337.65,299.03,13.48013071190391,0,1,,-0.004960813437912992,0.00171579999999949,100171.57999999999,-0.01399093008019458
2025-09-10,316.04,337.65,299.82,13.03211764071352,0,1,,-0.0036764918752404396,-0.001967000000000496,99803.29999999999,-0.017615984414668138
2025-09-11,322.55,337.65,299.82,13.12290587664217,0,1,,0.006066232278892469,0.004087299999999461,100408.72999999998,-0.011656614789056354
2025-09-12,325.0,337.65,299.82,12.580615288977953,0,1,,0.0022692249966711486,0.006365799999999533,100636.57999999999,-0.009413841274041082
2025-09-15,354.7,337.65,309.04,15.974553760080155,0,1,,0.02744628245514713,0.03398679999999965,103398.68,0.0
2025-09-16,353.42,371.52,309.04,15.42709838407214,0,1,,-0.001151271950473709,0.032796399999999615,103279.63999999998,-0.0011512719504737214
2025-09-17,377.1,371.52,309.04,16.730388545664926,0,1,,0.021323079747373352,0.05481879999999961,105481.87999999999,0.0
2025-09-18,366.89,381.88,309.04,16.977349691098432,0,1,,-0.009001830456567661,0.045323499999999406,104532.34999999998,-0.009001830456567644
2025-09-19,368.49,381.88,322.2,16.678614721988584,0,1,,0.0014234827782979576,0.04681149999999956,104681.15,-0.00759116162889774
2025-09-22,370.05,381.88,344.02,16.004753249789733,0,1,,0.0013859228715005223,0.048262299999999314,104826.22999999998,-0.006215759521919867
2025-09-23,368.15,381.88,348.5,16.100277924810758,0,1,,-0.0016856468080554965,0.04649529999999946,104649.52999999998,-0.007890928754777654
2025-09-24,379.93,381.88,354.0,15.884250132329683,0,1,,0.010468656667641074,0.05745069999999952,105745.06999999998,0.0
2025-09-25,392.85,381.88,360.0,16.90782511909671,0,1,,0.011362799230262066,0.06946629999999954,106946.62999999999,0.0
2025-09-26,380.4,402.59,360.0,17.216042607187042,0,1,,-0.010826428097827967,0.05788779999999938,105788.77999999998,-0.010826428097827917
2025-09-29,397.37,402.59,360.0,17.44343834646834,0,1,,0.014918500808875912,0.0736698999999994,107366.98999999999,0.0
2025-09-30,402.0,402.59,360.0,16.987094511821507,0,1,,0.004010450511837904,0.07797579999999926,107797.57999999999,0.0
2025-10-09,409.89,408.88,366.06,17.750385060639356,0,1,,0.006806924608140363,0.08531349999999915,108531.34999999998,0.0
2025-10-10,381.95,424.36,376.47,19.06334655457542,0,1,,-0.023941653724937395,0.05932929999999925,105932.93,-0.023941653724937395
2025-10-13,374.5,424.36,379.01,19.33101189911788,-1,0,channel_exit,-0.0065404591376827526,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-14,358.0,424.36,362.86,20.400910709206094,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-15,369.3,424.36,355.77,19.855819638285485,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-16,368.5,424.36,354.76,18.810237674456936,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-17,358.14,424.36,354.76,18.73021390701124,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-20,366.5,424.36,354.76,17.932192516310117,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-21,375.9,424.36,354.76,17.963973264679105,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-22,372.86,424.36,354.76,17.235575938211195,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-23,376.45,424.36,356.99,16.492018344390075,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-24,385.77,403.8,356.99,15.97781650995107,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-27,386.18,387.8,359.53,16.023034858955963,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-28,386.48,393.0,363.1,15.49873137306037,0,0,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-29,400.0,393.8,368.2,15.482858235754335,1,1,,0.0,0.05240079999999914,105240.07999999999,-0.03032552345474363
2025-10-30,398.29,400.04,369.0,15.159572412178902,0,1,,-0.001088653676432072,0.051255099999999,105125.50999999998,-0.03138116313857699
2025-10-31,388.77,409.08,376.57,15.503615170961014,0,1,,-0.006067414084364509,0.04487669999999899,104487.66999999998,-0.0372581747117307
2025-11-03,386.86,409.08,376.57,15.567253653864917,0,1,,-0.0012247378087768546,0.043596999999999,104359.69999999998,-0.0384372810252521
2025-11-04,378.95,409.08,375.77,15.296528288478427,0,1,,-0.005078301298298116,0.03829729999999909,103829.72999999998,-0.04332038622941663
2025-11-05,388.7,409.08,374.0,15.866875459630585,0,1,,0.006291550599235807,0.04482979999999892,104482.97999999998,-0.03730138803212156
2025-11-06,394.68,409.08,372.0,15.359187913667528,0,1,,0.0038346915449769536,0.04883639999999878,104883.63999999998,-0.03360973580444722
2025-11-07,395.37,409.08,372.0,14.686269122300775,0,1,,0.0004407741760299455,0.04929869999999892,104929.87,-0.033183775932023166
2025-11-10,384.51,409.08,372.0,14.916642210070698,0,1,,-0.006934345768273675,0.04202249999999896,104202.24999999999,-0.0398880139240873
2025-11-11,385.6,409.08,372.0,14.451977989063627,0,1,,0.0007008485901216499,0.042752799999999036,104275.27999999998,-0.039215120792287145
2025-11-12,386.38,409.08,372.0,13.907780190157263,0,1,,0.0005011734324760209,0.043275399999999076,104327.53999999998,-0.03873360093650359
2025-11-13,415.6,409.08,383.32,16.142002171141538,0,1,,0.01876532313519519,0.06285279999999904,106285.27999999998,-0.02069512633907155
2025-11-14,404.12,421.3,383.32,15.699801954027388,0,1,,-0.007236749999623537,0.055161199999999244,105516.12,-0.027782110883168613
2025-11-17,390.78,421.3,383.32,16.29182175862465,0,1,,-0.008470554072685932,0.046223399999999026,104622.33999999998,-0.03601733508336527
2025-11-18,385.0,421.3,382.5,16.425639582762184,0,1,,-0.0037015039044241416,0.04235079999999902,104235.07999999999,-0.03958552068135143
2025-11-19,391.1,421.3,381.0,16.131075624485966,0,1,,0.003920944848893493,0.046437799999998974,104643.77999999998,-0.035819788475864284
2025-11-20,379.39,421.3,381.0,16.316968062037372,-1,0,channel_exit,-0.0074975311480528495,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-21,370.0,421.3,377.01,15.985271255833634,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-24,370.55,421.3,370.0,15.158744130250268,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-25,372.36,421.3,367.18,14.553869717225243,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-26,372.82,421.3,367.18,13.64148274550272,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-27,371.2,421.3,367.18,13.165334470952448,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-11-28,373.2,414.6,367.18,12.780801023857203,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-01,382.97,398.63,366.16,12.479720921471486,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-02,380.08,398.63,366.16,11.989748829324341,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-03,376.08,398.44,366.16,11.627773946391908,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-04,383.35,395.0,366.16,11.309996551752722,0,0,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-05,389.09,384.98,366.16,10.90999689657745,1,1,,0.0,0.03859209999999913,103859.20999999999,-0.0430487596441027
2025-12-08,392.5,389.31,374.03,10.806997206919705,0,1,,0.0031191263634684496,0.04183159999999919,104183.16,-0.04006390780175474
2025-12-09,387.59,395.38,375.0,10.376297486227735,0,1,,-0.004477211096303946,0.03716709999999912,103716.70999999999,-0.04436174432548739
2025-12-10,382.38,395.38,375.0,10.412667737604963,0,1,,-0.004772133632082842,0.0322175999999994,103221.76000000001,-0.048922177785496714
2025-12-11,388.99,395.38,375.15,11.019400963844468,0,1,,0.00608350409836067,0.038497099999999396,103849.71,-0.04313629195619488
2025-12-12,391.8,398.86,377.26,10.70646086746002,0,1,,0.002570541602860521,0.0411665999999995,104116.66,-0.04067663398640092
2025-12-15,385.5,398.86,377.26,10.611814780714024,0,1,,-0.005748359580493689,0.03518159999999937,103518.16,-0.046191169648216616
2025-12-16,378.41,398.86,377.26,10.655633302642624,0,1,,-0.006506587829613553,0.028446099999999586,102844.61000000002,-0.052397210575561466
2025-12-17,383.42,398.86,377.26,10.534069972378362,0,1,,0.00462785555801104,0.03320559999999939,103320.56,-0.04801184173973677
2025-12-18,372.0,398.86,375.06,10.821662975140528,-1,0,channel_exit,-0.010500330234369581,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-19,374.0,398.86,370.01,10.427496677626475,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-22,371.84,398.86,370.01,10.373747009863827,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-23,378.1,398.86,368.1,10.226372308877442,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-24,375.6,398.86,368.1,9.813735077989701,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-25,373.01,398.86,368.1,9.480361570190734,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-26,374.43,394.97,368.1,9.322325413171658,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-29,369.31,394.97,368.1,9.033092871854493,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-30,369.2,389.08,368.0,8.573783584669043,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2025-12-31,367.26,384.5,366.56,8.20140522620214,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-05,377.5,380.95,366.56,8.455264703581928,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-06,373.99,380.5,366.56,8.755738233223733,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-07,371.01,380.5,366.56,8.579164409901361,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-08,369.21,380.5,366.56,8.354247968911224,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-09,369.23,380.5,367.0,8.580823172020102,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-12,361.68,380.5,367.0,9.479740854818091,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-13,359.0,380.5,351.66,9.608766769336281,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-14,353.98,380.5,351.66,9.598890092402659,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-15,353.75,380.5,351.66,9.287001083162389,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-16,352.32,380.5,351.66,9.379300974846155,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-19,348.9,380.5,351.51,9.442370877361538,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-20,349.6,380.5,345.33,9.39913378962539,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-21,349.81,377.63,345.33,9.328220410662851,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-22,345.8,377.63,345.33,9.818398369596569,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-23,347.0,377.63,339.5,9.511558532636911,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-26,342.05,368.0,339.5,9.694402679373225,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-27,339.4,367.77,339.5,9.812962411435901,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-28,339.99,361.72,334.02,9.930666170292312,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-29,341.89,361.72,333.01,9.637599553263081,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-01-30,350.0,361.72,333.01,9.860839597936774,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-02-02,348.98,357.69,333.01,10.260755638143099,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-02-03,347.91,357.99,333.01,10.16468007432879,0,0,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-02-04,365.03,357.99,333.01,11.062212066895912,1,1,,0.0,0.022356599999999505,102235.66,-0.05800803178067881
2026-02-05,362.94,366.65,338.16,11.028990860206322,0,1,,-0.001880752762783544,0.020433799999999502,102043.38,-0.0597796857774272
2026-02-06,369.11,366.75,343.5,11.413091774185691,0,1,,0.005562732241915391,0.02611019999999975,102611.02000000002,-0.05454949192099757
2026-02-09,368.82,372.88,343.5,11.26178259676712,0,1,,-0.00026001105924111645,0.025843399999999628,102584.34000000001,-0.0547953195090632
2026-02-10,364.97,372.88,343.5,10.81560433709041,0,1,,-0.0034527687169405574,0.022301399999999694,102230.14000000001,-0.058058892660968135
2026-02-11,368.0,372.88,347.51,10.38304390338137,0,1,,0.002726788792424495,0.025088999999999473,102508.90000000001,-0.055490418206352074
2026-02-12,375.87,372.88,356.02,10.332739513043233,0,1,,0.0070631915862915395,0.0323293999999994,103232.94,-0.04881916607505551
2026-02-13,365.34,377.88,358.01,10.49846556173891,0,1,,-0.009384213992161716,0.02264179999999949,102264.18000000001,-0.05774525056585006
2026-02-24,361.95,377.88,362.6,10.60361900556502,-1,0,channel_exit,-0.0030497482109570484,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-02-25,362.18,377.88,361.95,10.193257105008518,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-02-26,346.0,377.88,360.1,11.041931394507667,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-02-27,342.01,377.88,343.5,10.630738255056901,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-02,340.22,377.88,342.01,10.389664429551209,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-03,344.07,377.88,336.68,10.763697986596087,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-04,338.9,377.88,336.68,10.67432818793648,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-05,350.25,377.88,334.2,11.101895369142836,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-06,354.77,377.88,334.2,11.227705832228548,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-09,357.5,377.0,334.2,11.583935249005695,0,0,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-10,376.3,373.5,334.2,12.652541724105124,1,1,,0.0,0.019522999999999513,101952.30000000002,-0.06061889030220264
2026-03-11,396.8,379.77,334.2,14.112287551694612,0,1,,0.016085953921588736,0.03592299999999948,103592.30000000002,-0.0455080490567929
2026-03-12,395.5,403.55,342.66,13.52105879652515,0,1,,-0.0010039356206976713,0.03488299999999955,103488.30000000002,-0.04646629752601401
2026-03-13,397.0,403.55,344.66,13.187952916872636,0,1,,0.0011595513695750181,0.03608299999999942,103608.30000000002,-0.04536062621537427
2026-03-16,408.4,403.99,345.06,13.486157625185374,0,1,,0.008802383592820373,0.04520299999999944,104520.30000000002,-0.03695752425451227
2026-03-17,405.0,413.17,366.5,13.681541862666837,0,1,,-0.0026023652821509646,0.04248299999999938,104248.30000000002,-0.03946371255862901
2026-03-18,402.02,420.0,378.98,13.236387676400156,0,1,,-0.002286847843082307,0.04009899999999944,104009.90000000002,-0.04166031289576656
2026-03-19,400.5,420.0,392.7,13.31274890876014,0,1,,-0.0011691194780497627,0.038882999999999335,103888.30000000002,-0.04278072649054822
2026-03-20,413.0,420.0,393.8,14.176474017884125,0,1,,0.009625723012119725,0.048882999999999344,104888.30000000002,-0.03356679890188374
2026-03-23,401.99,422.08,396.77,14.619826616095715,0,1,,-0.008397504774126374,0.04007499999999942,104007.50000000001,-0.04168242632197944
2026-03-24,396.99,422.08,396.77,15.547843954486142,0,1,,-0.0038458764992909122,0.03607499999999941,103607.50000000001,-0.045367997357445226
2026-03-25,397.81,422.08,388.0,15.263059559037528,0,1,,0.0006331587964192309,0.0367309999999994,103673.10000000002,-0.04476356370762879
2026-03-26,402.5,422.08,387.8,15.908753603133778,0,1,,0.0036190680128209696,0.04048299999999938,104048.30000000002,-0.0413064980763619
2026-03-27,416.18,422.08,387.8,15.977878242820397,0,1,,0.010518192031969686,0.05142699999999922,105142.70000000001,-0.031222775723327552
2026-03-30,413.0,422.08,387.8,15.705090418538358,0,1,,-0.002419568833594621,0.048882999999999344,104888.30000000002,-0.03356679890188374
2026-03-31,401.7,422.08,387.8,15.671581376684523,0,1,,-0.00861869245664193,0.03984299999999941,103984.30000000002,-0.04189618944203643
2026-04-01,405.71,422.08,387.8,15.491423239016072,0,1,,0.0030850811132066003,0.043050999999999506,104305.10000000002,-0.038940361471592834
2026-04-02,401.17,422.08,392.0,15.421280915114467,0,1,,-0.0034820924384330043,0.03941899999999943,103941.90000000002,-0.04228685997179575
2026-04-03,386.46,422.08,396.0,15.483152823603023,-1,0,channel_exit,-0.011321709531959656,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-07,384.59,418.85,385.13,15.10583754124272,0,0,,0.0,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-08,391.3,418.85,381.49,14.901253787118447,0,0,,0.0,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-09,389.99,418.85,381.49,14.173128408406598,0,0,,0.0,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-10,416.0,418.85,381.49,15.656815567565937,0,0,,0.0,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-13,427.13,419.0,381.49,15.824134010809342,1,1,,0.0,0.027650999999999426,102765.10000000002,-0.053129809958136126
2026-04-14,430.79,433.33,381.49,16.050720609728412,0,1,,0.0022793730556385228,0.029993399999999504,102999.34000000003,-0.05097153955976731
2026-04-15,431.0,433.33,386.66,15.68464854875557,0,1,,0.000130486273018926,0.030127799999999594,103012.78000000003,-0.050847704372975644
2026-04-16,453.98,439.46,386.66,17.016183693880013,0,1,,0.014277063486685782,0.044834999999999514,104483.50000000003,-0.03729659678977502
2026-04-17,444.2,460.0,392.68,16.977565324492012,0,1,,-0.005990610957711029,0.038575799999999605,103857.58000000003,-0.04306377834607187
2026-04-20,432.5,460.0,414.4,17.09880879204281,0,1,,-0.007209873366970432,0.031087799999999666,103108.78000000003,-0.049963167324463854
2026-04-21,447.6,460.0,414.4,17.891927912838526,0,1,,0.009372625687162461,0.04075179999999956,104075.18000000002,-0.04105882770277856
2026-04-22,436.35,460.0,425.1,17.58673512155468,0,1,,-0.006918075952402902,0.033551799999999465,103355.18000000002,-0.04769285556661698
2026-04-23,438.9,460.0,425.1,16.688061609399213,0,1,,0.0015790210031081386,0.035183799999999765,103518.38000000003,-0.04618914258414683
2026-04-24,444.9,460.0,425.1,16.064255448459292,0,1,,0.003709486180135446,0.03902379999999983,103902.38000000003,-0.04265099439009967
2026-04-27,434.88,460.0,425.1,15.95382990361336,0,1,,-0.006171947168101433,0.032610999999999946,103261.10000000003,-0.048559701874158416
2026-04-28,427.67,460.0,425.1,15.546446913252025,0,1,,-0.004468672133068563,0.027996599999999816,102799.66000000003,-0.05281137662067177
2026-04-29,445.0,460.0,423.0,15.73980222192682,0,1,,0.010789140742294201,0.03908779999999967,103908.78000000003,-0.04259202525353227
2026-04-30,436.0,460.0,423.0,15.515821999734138,0,1,,-0.005543323672936973,0.033327799999999685,103332.78000000003,-0.04789924754460301
2026-05-06,460.0,457.64,423.0,16.952239799760726,0,1,,0.01486459572654475,0.048687799999999504,104868.78000000003,-0.033746654768414375
2026-05-07,451.64,465.88,423.0,17.432015819784652,0,1,,-0.0051019950837609684,0.043337399999999304,104333.74000000002,-0.038676474585453494
2026-05-08,437.0,468.75,423.0,17.618814237806188,0,1,,-0.008980412280821026,0.03396779999999944,103396.78000000003,-0.047309556178928486
2026-05-11,446.11,468.75,428.0,17.397932814025566,0,1,,0.005638860320408501,0.03979819999999945,103979.82000000004,-0.041937467837633476
2026-05-12,431.25,468.75,435.1,17.41413953262301,-1,0,channel_exit,-0.009146390136086091,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-13,434.05,468.75,429.29,16.62272557936071,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-14,427.0,468.75,427.08,17.30545302142464,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-15,423.6,468.75,427.0,16.624907719282177,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-18,417.23,468.75,421.0,15.922416947353963,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-19,417.92,468.75,414.0,15.640175252618564,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-20,414.75,468.75,406.8,15.109157727356706,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-21,411.63,468.75,406.8,15.218241954621035,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-22,411.16,455.5,406.8,14.346417759158932,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-25,402.88,450.51,406.8,14.361775983243039,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
2026-05-26,402.5,450.45,400.0,13.766598384918732,0,0,,0.0,0.03028779999999931,103028.78000000003,-0.050700281531557014
