交易日期,收盘价,上轨(前20日高),下轨(前10日低),ATR,信号(1买/-1卖/0无),持仓(1/0),退出原因,策略日收益率,累计收益率,策略净值,回撤幅度
2026-06-10,388.5,450.45,388.0,15.246452659876333,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-11,382.2,450.45,385.12,15.049630026882516,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-12,394.85,438.24,380.03,15.164148525538392,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-15,398.1,438.24,380.03,15.13044109926147,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-16,403.53,438.24,380.03,14.919919044298393,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-17,399.0,438.24,380.03,14.571423092083473,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-18,391.55,438.24,380.03,14.841351937479297,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-22,408.98,438.24,380.03,15.465784340605332,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-23,392.51,438.24,380.03,15.857995123575066,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-24,395.36,438.24,380.03,15.69559536739631,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-25,401.9,438.24,380.03,15.409315599026495,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-26,381.0,438.24,380.03,16.07934981907517,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-29,392.36,438.24,381.0,16.16538232812141,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-06-30,393.01,438.24,378.2,15.975113211715339,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-07-01,383.84,437.75,378.2,16.32685755112957,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-07-02,382.35,437.0,370.0,16.040514673573092,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
2026-07-03,380.0,426.9,370.0,15.685988939894436,0,0,,0.0,-0.0001628173149027523,99983.71826850972,-0.10170912154938624
