交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元)
20190102,3017.0674,3018.7759,2958.4883,2969.5353,3010.6536,-41.1183,-1.3658,68663021.0,76105571.2778
20190103,2963.0186,3000.4413,2953.2548,2964.8421,2969.5353,-4.6932,-0.158,70867103.0,76664797.3934
20190104,2940.1916,3036.8147,2935.8295,3035.8741,2964.8421,71.032,2.3958,103318972.0,107141037.0881
20190107,3055.1535,3061.749,3035.9123,3054.303,3035.8741,18.4289,0.607,101164359.0,105703940.7906
20190108,3049.8747,3055.51,3038.5339,3047.7035,3054.303,-6.5995,-0.2161,86170585.0,79628882.6642
20190109,3065.2307,3117.9614,3062.8474,3078.4759,3047.7035,30.7724,1.0097,107364350.0,117129678.9057
20190110,3077.4817,3092.5411,3062.5721,3072.6864,3078.4759,-5.7895,-0.1881,85271756.0,90206871.737
20190111,3082.2615,3102.8333,3071.0264,3094.7782,3072.6864,22.0918,0.719,71786424.0,77420239.5785
20190114,3092.4984,3097.4064,3064.3827,3067.7845,3094.7782,-26.9937,-0.8722,66121702.0,68115969.0945
20190115,3071.5185,3129.3708,3064.6705,3127.9904,3067.7845,60.2059,1.9625,88772962.0,99976891.1441
20190116,3126.1347,3135.0117,3117.2926,3128.6517,3127.9904,0.6613,0.0211,80214341.0,85781591.7911
20190117,3132.6285,3141.7099,3110.0608,3111.4168,3128.6517,-17.2349,-0.5509,80174871.0,82888206.9861
20190118,3124.5025,3171.6864,3120.3458,3168.1739,3111.4168,56.7571,1.8242,103963834.0,106780658.4908
20190121,3170.8773,3199.2134,3170.8773,3185.6364,3168.1739,17.4625,0.5512,93915022.0,105536986.5797
20190122,3181.9494,3181.9494,3135.3378,3143.3171,3185.6364,-42.3193,-1.3284,72990528.0,78150876.3127
20190123,3136.096,3157.6269,3131.8673,3141.0532,3143.3171,-2.2639,-0.072,59870478.0,62669652.004
20190124,3146.6046,3165.6296,3125.3008,3158.7817,3141.0532,17.7285,0.5644,72934636.0,80963877.2187
20190125,3165.1814,3203.1747,3164.4082,3184.4696,3158.7817,25.6879,0.8132,83967729.0,93207954.7478
20190128,3203.1189,3228.8678,3174.7243,3183.7777,3184.4696,-0.6919,-0.0217,82622431.0,97371496.1471
20190129,3177.261,3200.9898,3148.2345,3193.9698,3183.7777,10.1921,0.3201,77658334.0,85943908.59
20190130,3181.6551,3202.896,3167.8934,3168.4829,3193.9698,-25.4869,-0.798,63746517.0,73005123.4471
20190131,3182.6987,3216.0673,3178.0105,3201.6331,3168.4829,33.1502,1.0462,86247839.0,97509924.771
20190201,3225.7335,3247.4956,3207.7168,3247.3971,3201.6331,45.764,1.4294,82019641.0,94766412.7628
20190211,3239.8079,3307.0638,3239.8079,3306.4725,3247.3971,59.0754,1.8192,98818434.0,114752354.8211
20190212,3306.3523,3335.3606,3298.6337,3330.3353,3306.4725,23.8628,0.7217,122232462.0,122834101.0068
20190213,3337.7794,3405.5773,3329.1436,3397.0276,3330.3353,66.6923,2.0026,163828332.0,168866262.062
20190214,3392.8547,3415.3994,3381.9821,3402.1403,3397.0276,5.1127,0.1505,151127290.0,138649287.9707
20190215,3391.242,3395.0294,3335.8705,3338.7047,3402.1403,-63.4356,-1.8646,143668603.0,141555060.9475
20190218,3366.423,3445.7448,3366.423,3445.7448,3338.7047,107.0401,3.206,182886089.0,180449742.5442
20190219,3454.7216,3480.7938,3419.0731,3439.6078,3445.7448,-6.137,-0.1781,179083785.0,185762746.553
20190220,3449.9321,3463.7735,3421.505,3451.9273,3439.6078,12.3195,0.3582,147390311.0,145570263.0699
20190221,3450.1411,3500.2519,3431.631,3442.7056,3451.9273,-9.2217,-0.2671,180143287.0,185197154.7846
20190222,3439.3781,3520.1182,3417.9784,3520.1182,3442.7056,77.4126,2.2486,187237974.0,202869288.7084
20190225,3575.8528,3729.4831,3574.6885,3729.4831,3520.1182,209.3649,5.9477,342557122.0,376382393.4332
20190226,3734.7059,3762.1128,3679.2705,3684.6935,3729.4831,-44.7896,-1.201,358038698.0,387632860.0752
20190227,3682.8116,3737.6317,3638.3334,3678.3921,3684.6935,-6.3014,-0.171,286236007.0,307306148.1388
20190228,3675.2642,3695.4646,3650.0537,3669.3703,3678.3921,-9.0218,-0.2453,184810220.0,206010958.1846
20190301,3699.2157,3749.7143,3668.7653,3749.7143,3669.3703,80.344,2.1896,204711004.0,235620623.4881
20190304,3783.0367,3886.5797,3764.7764,3794.104,3749.7143,44.3897,1.1838,323490126.0,376397284.7059
20190305,3785.3762,3816.1621,3770.7858,3816.0132,3794.104,21.9092,0.5775,230853166.0,261464122.2116
20190306,3822.8588,3855.1556,3787.5225,3848.0903,3816.0132,32.0771,0.8406,318077371.0,331155616.598
20190307,3841.1456,3845.182,3778.8004,3808.8497,3848.0903,-39.2406,-1.0197,329846548.0,359339152.9161
20190308,3721.4016,3774.5431,3656.1917,3657.579,3808.8497,-151.2707,-3.9716,317990077.0,349296691.2269
20190311,3663.9772,3731.9091,3650.8125,3729.9546,3657.579,72.3756,1.9788,230912865.0,268718458.8045
20190312,3758.3151,3804.72,3723.6785,3755.3519,3729.9546,25.3973,0.6809,274926382.0,325180619.7587
20190313,3758.713,3763.0926,3708.8145,3724.1941,3755.3519,-31.1578,-0.8297,233682248.0,286171048.1597
20190314,3710.2934,3747.819,3673.8509,3698.4858,3724.1941,-25.7083,-0.6903,190817237.0,231820149.3895
20190315,3713.936,3782.2364,3713.936,3745.005,3698.4858,46.5192,1.2578,175174544.0,224194362.9247
20190318,3753.6436,3851.7479,3733.6781,3851.7479,3745.005,106.7429,2.8503,216928060.0,276473448.8696
20190319,3856.5885,3868.335,3815.2187,3833.9626,3851.7479,-17.7853,-0.4617,181727110.0,224096889.6337
20190320,3825.3356,3855.1465,3790.5119,3835.4397,3833.9626,1.4771,0.0385,175632090.0,215406993.6015
20190321,3840.2783,3864.0696,3823.4661,3836.8913,3835.4397,1.4516,0.0378,196310310.0,231993445.6015
20190322,3838.1255,3845.5808,3786.5917,3833.8013,3836.8913,-3.09,-0.0805,171356993.0,198518386.3186
20190325,3776.4426,3807.1793,3741.6062,3742.8252,3833.8013,-90.9761,-2.373,198586329.0,223396564.361
20190326,3766.5287,3770.843,3687.5472,3700.4388,3742.8252,-42.3864,-1.1325,173046579.0,196547811.1788
20190327,3724.4058,3750.2642,3703.4508,3743.3878,3700.4388,42.949,1.1606,138758454.0,177507528.4423
20190328,3731.0612,3755.716,3710.0814,3728.3953,3743.3878,-14.9925,-0.4005,133272129.0,172604392.9075
20190329,3739.7739,3876.379,3739.7739,3872.3412,3728.3953,143.9459,3.8608,215639103.0,283022298.6482
20190401,3901.1698,3982.9091,3901.1698,3973.928,3872.3412,101.5868,2.6234,271382704.0,340799403.5731
20190402,3986.3443,3988.0975,3956.5059,3971.2852,3973.928,-2.6428,-0.0665,226000341.0,281892057.021
20190403,3947.8697,4026.4972,3939.7837,4022.1566,3971.2852,50.8714,1.281,231917368.0,284826495.4454
20190404,4039.7415,4072.1138,4021.7055,4062.2309,4022.1566,40.0743,0.9963,260410939.0,313539431.3775
20190408,4097.1027,4122.6034,4017.4887,4057.2286,4062.2309,-5.0023,-0.1231,267505576.0,324670452.5226
20190409,4063.8139,4084.243,4038.2825,4075.4301,4057.2286,18.2015,0.4486,182956808.0,243187913.1279
20190410,4062.4425,4115.378,4035.4741,4085.847,4075.4301,10.4169,0.2556,194687613.0,278282025.0515
20190411,4083.4618,4097.1249,3990.239,3997.5778,4085.847,-88.2692,-2.1604,169049641.0,236259156.7189
20190412,3986.7822,4006.9335,3961.464,3988.6168,3997.5778,-8.961,-0.2242,135862118.0,178795939.0616
20190415,4056.4919,4085.3882,3974.2264,3975.5244,3988.6168,-13.0924,-0.3282,182645571.0,236298721.3908
20190416,3958.0963,4085.7891,3943.4879,4085.7891,3975.5244,110.2647,2.7736,202041966.0,250569206.656
20190417,4080.7172,4106.6158,4057.5032,4087.2398,4085.7891,1.4507,0.0355,180367117.0,228824429.8866
20190418,4085.1148,4094.0533,4056.2356,4072.0753,4087.2398,-15.1645,-0.371,146562123.0,187812687.7665
20190419,4076.2953,4120.6356,4046.2042,4120.6078,4072.0753,48.5325,1.1918,150794910.0,194701690.7626
20190422,4125.9717,4126.0907,4015.4748,4025.6109,4120.6078,-94.9969,-2.3054,189353745.0,244380549.2388
20190423,4021.6277,4061.0858,4005.2832,4019.0053,4025.6109,-6.6056,-0.1641,155611650.0,204121505.8158
20190424,4033.6292,4044.3375,3967.8058,4030.0887,4019.0053,11.0834,0.2758,145498695.0,186497961.6519
20190425,4013.6027,4022.5631,3938.3251,3941.816,4030.0887,-88.2727,-2.1903,159722071.0,197530997.7516
20190426,3921.8909,3943.8331,3887.2525,3889.2748,3941.816,-52.5412,-1.3329,142008068.0,186572137.1273
20190429,3896.5824,3953.2288,3875.452,3900.3339,3889.2748,11.0591,0.2843,153870927.0,203946553.1515
20190430,3887.1799,3923.1082,3885.147,3913.211,3900.3339,12.8771,0.3302,116233376.0,161665923.9237
20190506,3775.0765,3791.6119,3647.1405,3684.6168,3913.211,-228.5942,-5.8416,197472882.0,254115400.0892
20190507,3702.2656,3738.1767,3671.8341,3720.6684,3684.6168,36.0516,0.9784,132847654.0,183659159.1807
20190508,3648.5489,3722.9325,3642.4981,3667.4574,3720.6684,-53.211,-1.4301,112867355.0,145058486.3544
20190509,3637.346,3656.8966,3584.8227,3599.7001,3667.4574,-67.7573,-1.8475,101037394.0,141829095.7595
20190510,3643.0557,3732.9238,3589.2906,3730.4513,3599.7001,130.7512,3.6323,148003847.0,195067170.793
20190513,3675.7597,3702.9012,3658.0004,3668.7255,3730.4513,-61.7258,-1.6546,103391860.0,135053926.7074
20190514,3630.4388,3683.2619,3630.4388,3645.1503,3668.7255,-23.5752,-0.6426,102313460.0,135262868.9079
20190515,3674.9931,3741.0406,3674.9931,3727.0923,3645.1503,81.942,2.248,110161769.0,152534546.7814
20190516,3720.039,3745.1405,3707.9032,3743.9635,3727.0923,16.8712,0.4527,116258274.0,139851940.0573
20190517,3744.8751,3745.3555,3637.5826,3648.7609,3743.9635,-95.2026,-2.5428,128453245.0,154092349.6519
20190520,3635.7357,3644.5,3583.8324,3617.7924,3648.7609,-30.9685,-0.8487,108963477.0,134194262.5835
20190521,3619.4369,3690.0884,3610.6817,3666.7762,3617.7924,48.9838,1.354,111022920.0,133071381.0888
20190522,3663.1533,3679.2727,3634.7479,3649.3796,3666.7762,-17.3966,-0.4744,98346128.0,121775244.1629
20190523,3629.5284,3631.4743,3578.1129,3583.9646,3649.3796,-65.415,-1.7925,99897781.0,125611969.4767
20190524,3584.9016,3623.3904,3580.7853,3593.9139,3583.9646,9.9493,0.2776,80934048.0,101337496.3801
20190527,3592.6027,3648.0267,3556.2567,3637.1971,3593.9139,43.2832,1.2043,108830871.0,133399053.9077
20190528,3633.0182,3683.2306,3627.7878,3672.2605,3637.1971,35.0634,0.964,117886240.0,148966334.6572
20190529,3642.5415,3693.2273,3637.3481,3663.909,3672.2605,-8.3515,-0.2274,93355441.0,120002034.2369
20190530,3648.8495,3650.9718,3612.6248,3641.1833,3663.909,-22.7257,-0.6203,94202561.0,112864079.3049
20190531,3640.9963,3668.1796,3627.5448,3629.7893,3641.1833,-11.394,-0.3129,89222267.0,108264201.3394
20190603,3640.6126,3672.8136,3613.1274,3632.0127,3629.7893,2.2234,0.0613,100723180.0,123902446.4073
20190604,3632.5602,3636.128,3584.4612,3598.4666,3632.0127,-33.5461,-0.9236,87097094.0,109467236.5362
20190605,3627.7947,3634.4536,3593.9515,3597.105,3598.4666,-1.3616,-0.0378,88642020.0,114634228.2388
20190606,3601.0356,3601.0356,3557.0167,3564.6778,3597.105,-32.4272,-0.9015,85534403.0,104367267.7238
20190610,3578.0084,3623.7301,3568.2787,3610.7435,3564.6778,46.0657,1.2923,92375061.0,117346608.9125
20190611,3617.5239,3723.1419,3617.5239,3719.2759,3610.7435,108.5324,3.0058,143482806.0,180899072.3112
20190612,3706.8635,3711.8793,3683.9394,3691.0957,3719.2759,-28.1802,-0.7577,119178853.0,132296097.9054
20190613,3689.5834,3697.5917,3654.2742,3685.3933,3691.0957,-5.7024,-0.1545,96331718.0,110459901.9179
20190614,3690.4763,3709.6521,3650.9096,3654.8799,3685.3933,-30.5134,-0.828,101817004.0,116584260.5754
20190617,3654.4433,3683.7743,3645.4982,3654.8248,3654.8799,-0.0551,-0.0015,72976678.0,93092581.2978
20190618,3661.1299,3675.6452,3638.78,3667.6185,3654.8248,12.7937,0.35,70692266.0,89472839.8483
20190619,3761.3381,3771.347,3715.1331,3715.9381,3667.6185,48.3196,1.3175,125595715.0,172574177.7916
20190620,3718.9416,3845.7912,3717.1857,3828.5183,3715.9381,112.5802,3.0297,168872073.0,227726981.9663
20190621,3832.7321,3856.0856,3817.3068,3833.9383,3828.5183,5.42,0.1416,153635155.0,199961617.6156
20190624,3836.3051,3853.5452,3819.7692,3841.2659,3833.9383,7.3276,0.1911,100084621.0,143644731.7037
20190625,3837.4259,3838.0578,3755.0099,3801.3098,3841.2659,-39.9561,-1.0402,124075912.0,169358793.347
20190626,3779.5125,3809.758,3771.7164,3794.331,3801.3098,-6.9788,-0.1836,81820283.0,112106859.0216
20190627,3807.5376,3854.0801,3805.8328,3834.8172,3794.331,40.4862,1.067,105316358.0,156483418.1902
20190628,3832.0599,3835.2326,3803.0546,3825.5873,3834.8172,-9.2299,-0.2407,84766139.0,116512050.6735
20190701,3899.3313,3936.668,3886.909,3935.8116,3825.5873,110.2243,2.8812,158370340.0,217470251.1109
20190702,3931.0486,3942.4257,3918.9378,3937.1691,3935.8116,1.3575,0.0345,131863496.0,173997045.1225
20190703,3927.4365,3927.4365,3878.8405,3893.5341,3937.1691,-43.635,-1.1083,111992603.0,163145730.9354
20190704,3895.1978,3906.8894,3854.693,3873.1019,3893.5341,-20.4322,-0.5248,99342256.0,142669255.1769
20190705,3875.3736,3900.3095,3857.928,3893.2025,3873.1019,20.1006,0.519,74006527.0,116236522.1034
20190708,3875.7547,3875.7547,3775.0259,3802.7897,3893.2025,-90.4128,-2.3223,109539086.0,147198419.3803
20190709,3798.0954,3811.0993,3774.7641,3793.1297,3802.7897,-9.66,-0.254,74842732.0,113147602.9513
20190710,3807.9497,3810.396,3774.2304,3786.739,3793.1297,-6.3907,-0.1685,72833948.0,101355477.0299
20190711,3806.1855,3830.7387,3774.4137,3785.221,3786.739,-1.518,-0.0401,75311965.0,113674616.2151
20190712,3783.0733,3820.2354,3774.5224,3808.7311,3785.221,23.5101,0.6211,75465967.0,107007923.9712
20190715,3792.6409,3844.8683,3745.8549,3824.1878,3808.7311,15.4567,0.4058,101205222.0,142493046.6098
20190716,3819.2474,3828.3256,3799.8665,3806.8449,3824.1878,-17.3429,-0.4535,80730952.0,108449682.7839
20190717,3800.1064,3820.2713,3787.8973,3804.6384,3806.8449,-2.2065,-0.058,95183885.0,116766781.1378
20190718,3793.1893,3793.3916,3767.9958,3768.4019,3804.6384,-36.2365,-0.9524,87496445.0,111669365.4883
20190719,3787.5079,3828.1514,3787.5079,3807.9551,3768.4019,39.5532,1.0496,88086149.0,117797528.1658
20190722,3813.5022,3816.5387,3765.4428,3781.6832,3807.9551,-26.2719,-0.6899,92101377.0,117810448.1459
20190723,3783.5411,3792.9647,3768.7614,3789.9135,3781.6832,8.2303,0.2176,71313346.0,103866608.7686
20190724,3803.5867,3840.0579,3803.5738,3819.8325,3789.9135,29.919,0.7894,90940684.0,129940587.2234
20190725,3821.3898,3851.0665,3812.9532,3851.0665,3819.8325,31.234,0.8177,93740417.0,125899502.5552
20190726,3835.2281,3863.5878,3832.5223,3858.5688,3851.0665,7.5023,0.1948,83259300.0,110929728.7036
20190729,3857.9394,3862.7467,3842.426,3854.2704,3858.5688,-4.2984,-0.1114,84814370.0,111679108.8403
20190730,3861.5698,3890.7298,3861.5698,3870.3176,3854.2704,16.0472,0.4163,94123955.0,120480280.0201
20190731,3856.745,3856.745,3830.0914,3835.3589,3870.3176,-34.9587,-0.9033,82151155.0,111083892.7774
20190801,3819.3242,3831.2641,3791.546,3803.4694,3835.3589,-31.8895,-0.8315,84114180.0,117649163.8503
20190802,3729.1309,3754.5326,3720.0584,3747.4379,3803.4694,-56.0315,-1.4732,108335897.0,141874787.5694
20190805,3724.4097,3739.5031,3675.6884,3675.6884,3747.4379,-71.7495,-1.9146,101325981.0,133061101.3756
20190806,3609.1118,3649.8953,3575.8626,3636.3289,3675.6884,-39.3595,-1.0708,129833871.0,167267479.6386
20190807,3654.6323,3659.0778,3621.431,3621.431,3636.3289,-14.8979,-0.4097,84238716.0,108667668.0298
20190808,3651.3571,3675.4603,3646.9386,3669.2936,3621.431,47.8626,1.3216,88457707.0,114981616.1209
20190809,3686.7493,3689.1774,3628.1163,3633.5296,3669.2936,-35.764,-0.9747,85295580.0,116355689.9594
20190812,3647.8661,3699.1047,3643.3161,3699.1047,3633.5296,65.5751,1.8047,82083056.0,121129345.184
20190813,3675.5868,3686.4302,3658.0126,3665.7515,3699.1047,-33.3532,-0.9017,76500302.0,103764319.4406
20190814,3712.0657,3717.5579,3680.6086,3682.4015,3665.7515,16.65,0.4542,91202590.0,128301671.0726
20190815,3618.0092,3694.2985,3612.1108,3694.0006,3682.4015,11.5991,0.315,88598832.0,119241082.5833
20190816,3697.9407,3738.0964,3687.0751,3710.5386,3694.0006,16.538,0.4477,88319169.0,132696910.3411
20190819,3736.0344,3791.0946,3720.6894,3791.0946,3710.5386,80.556,2.171,139327013.0,195448939.4756
20190820,3786.026,3799.8977,3778.7306,3787.7324,3791.0946,-3.3622,-0.0887,108602088.0,149115340.6949
20190821,3778.3091,3792.5955,3775.4474,3781.7579,3787.7324,-5.9745,-0.1577,82299880.0,121688505.0949
20190822,3793.8552,3797.329,3771.2048,3793.5061,3781.7579,11.7482,0.3107,85807792.0,120708136.0811
20190823,3796.8821,3829.3607,3788.0345,3820.8638,3793.5061,27.3577,0.7212,87954583.0,137802154.0012
20190826,3756.3618,3778.8665,3753.1646,3765.9105,3820.8638,-54.9533,-1.4382,93859269.0,142350985.497
20190827,3791.4587,3848.2358,3790.873,3816.9459,3765.9105,51.0354,1.3552,124731478.0,181748784.0785
20190828,3818.8125,3822.5883,3790.1384,3802.5844,3816.9459,-14.3615,-0.3763,88750812.0,137667277.2442
20190829,3805.494,3808.5954,3774.3968,3790.1867,3802.5844,-12.3977,-0.326,84083387.0,126475676.6383
20190830,3816.678,3828.9698,3778.9189,3799.5863,3790.1867,9.3996,0.248,96695150.0,152408668.6764
20190902,3803.689,3855.7768,3799.8166,3848.3198,3799.5863,48.7335,1.2826,110289349.0,164994458.613
20190903,3852.5794,3856.6813,3833.7571,3853.6106,3848.3198,5.2908,0.1375,97714631.0,146270633.8485
20190904,3848.6483,3886.0012,3846.4215,3886.0012,3853.6106,32.3906,0.8405,126628615.0,176839744.8186
20190905,3909.2087,3970.0038,3909.2087,3925.323,3886.0012,39.3218,1.0119,181656231.0,244681225.4807
20190906,3946.6854,3948.5397,3922.3361,3948.5075,3925.323,23.1845,0.5906,121882376.0,181718270.0307
20190909,3980.9577,3985.239,3954.8755,3972.9484,3948.5075,24.4409,0.619,146809754.0,209545387.1909
20190910,3976.8697,3976.9225,3938.7441,3959.265,3972.9484,-13.6834,-0.3444,130889386.0,184494349.8738
20190911,3969.6757,3971.2237,3922.9531,3930.0999,3959.265,-29.1651,-0.7366,131594875.0,190165007.5119
20190912,3944.6917,3975.9311,3933.4366,3972.3799,3930.0999,42.28,1.0758,110241273.0,156750653.1378
20190916,3981.3616,3982.204,3943.3734,3957.7154,3972.3799,-14.6645,-0.3692,110259805.0,154736552.3481
20190917,3947.1577,3947.1577,3879.4852,3891.2208,3957.7154,-66.4946,-1.6801,113694317.0,154899299.8881
20190918,3902.9947,3923.1462,3902.5109,3910.0837,3891.2208,18.8629,0.4848,82056152.0,130159557.6719
20190919,3923.9631,3924.3823,3897.0666,3924.3823,3910.0837,14.2986,0.3657,85984238.0,127421791.159
20190920,3933.4594,3942.224,3921.4124,3935.6511,3924.3823,11.2688,0.2871,103455955.0,153162588.4948
20190923,3925.1858,3925.1858,3868.214,3890.6616,3935.6511,-44.9895,-1.1431,94036225.0,139223506.453
20190924,3895.8661,3927.0115,3886.1404,3901.0758,3890.6616,10.4142,0.2677,87783230.0,142341399.6789
20190925,3887.5548,3889.839,3867.2277,3870.9837,3901.0758,-30.0921,-0.7714,89520835.0,133224463.6383
20190926,3884.7022,3890.7452,3840.2472,3841.1388,3870.9837,-29.8449,-0.771,102698301.0,150806750.0126
20190927,3843.4584,3859.5003,3832.2466,3852.6534,3841.1388,11.5146,0.2998,74003947.0,109130484.0043
20190930,3842.0741,3857.2319,3813.5491,3814.5282,3852.6534,-38.1252,-0.9896,65931313.0,100487271.138
20191008,3818.5894,3861.6429,3818.5894,3837.6791,3814.5282,23.1509,0.6069,76657860.0,118365682.5145
20191009,3822.6068,3845.3403,3805.0671,3843.2392,3837.6791,5.5601,0.1449,75854512.0,112406207.0275
20191010,3838.4865,3877.142,3829.4328,3874.6391,3843.2392,31.3999,0.817,79222694.0,127474042.8525
20191011,3885.5198,3922.3694,3868.8417,3911.7253,3874.6391,37.0862,0.9572,93412577.0,139817298.256
20191014,3944.8593,3983.8117,3934.7325,3953.2411,3911.7253,41.5158,1.0613,122393611.0,167857131.1543
20191015,3953.1645,3953.1645,3928.151,3936.2498,3953.2411,-16.9913,-0.4298,85273949.0,125117107.0106
20191016,3939.276,3964.0456,3919.0169,3922.6854,3936.2498,-13.5644,-0.3446,83229707.0,128558533.5034
20191017,3929.386,3935.8123,3913.9173,3925.2216,3922.6854,2.5362,0.0647,64863745.0,99991850.4089
20191018,3935.4199,3940.5409,3864.9652,3869.3777,3925.2216,-55.8439,-1.4227,82321140.0,122186927.1301
20191021,3865.3436,3884.7447,3856.0374,3880.8398,3869.3777,11.4621,0.2962,74182918.0,110858235.8392
20191022,3896.3149,3897.4352,3870.5486,3895.8809,3880.8398,15.0411,0.3876,68918566.0,102843371.1608
20191023,3892.6766,3901.4243,3862.1965,3871.0848,3895.8809,-24.7961,-0.6365,70198625.0,99733598.3528
20191024,3877.9239,3890.1955,3852.5828,3870.6678,3871.0848,-0.417,-0.0108,71334575.0,105096951.6465
20191025,3871.7687,3899.7223,3849.0337,3896.7923,3870.6678,26.1245,0.6749,77453620.0,126677483.9573
20191028,3904.9824,3927.7959,3897.8175,3926.585,3896.7923,29.7927,0.7645,97406020.0,150762201.7365
20191029,3929.7077,3932.3745,3910.226,3910.226,3926.585,-16.359,-0.4166,82257075.0,139611420.2655
20191030,3904.7172,3908.0999,3883.4468,3891.2255,3910.226,-19.0005,-0.4859,77872923.0,122610501.731
20191031,3906.8593,3907.1505,3878.8757,3886.7519,3891.2255,-4.4736,-0.115,86714539.0,135012425.5385
20191101,3883.8084,3956.0797,3876.4164,3952.3872,3886.7519,65.6353,1.6887,100689612.0,151471061.3232
20191104,3964.0052,3985.3573,3964.0052,3978.1216,3952.3872,25.7344,0.6511,104193855.0,154485361.8117
20191105,3982.1155,4030.6381,3970.8664,4002.8128,3978.1216,24.6912,0.6207,112911880.0,163317856.0888
20191106,4006.327,4007.5012,3973.7762,3984.8816,4002.8128,-17.9312,-0.448,97312952.0,139859763.4703
20191107,3984.5529,4005.3829,3975.5475,3991.8749,3984.8816,6.9933,0.1755,87254898.0,117751554.3466
20191108,4017.6742,4022.0362,3971.5726,3973.0107,3991.8749,-18.8642,-0.4726,97106948.0,139026673.427
20191111,3948.6186,3948.6186,3897.5504,3902.9783,3973.0107,-70.0324,-1.7627,94155621.0,130330082.2892
20191112,3905.9584,3914.8821,3877.7397,3903.6888,3902.9783,0.7105,0.0182,76543069.0,108828235.839
20191113,3905.2831,3908.4196,3882.4314,3899.9815,3903.6888,-3.7073,-0.095,76749078.0,112057146.508
20191114,3905.9284,3916.9459,3895.1415,3905.857,3899.9815,5.8755,0.1507,87008446.0,119791566.8388
20191115,3908.4891,3915.1049,3877.0892,3877.0892,3905.857,-28.7678,-0.7365,83730917.0,115423020.9165
20191118,3874.4405,3913.1029,3868.3166,3907.9291,3877.0892,30.8399,0.7954,76645993.0,107085819.8891
20191119,3904.0996,3947.0392,3902.3776,3947.0392,3907.9291,39.1101,1.0008,82161025.0,123227172.6122
20191120,3940.1344,3943.2273,3901.9865,3907.8641,3947.0392,-39.1751,-0.9925,76815333.0,118003062.7332
20191121,3894.539,3901.8262,3875.9682,3889.598,3907.8641,-18.2661,-0.4674,69130538.0,104147769.2978
20191122,3894.1742,3918.8385,3833.5033,3849.9948,3889.598,-39.6032,-1.0182,91042639.0,146981162.0897
20191125,3850.966,3878.2507,3839.4201,3878.2061,3849.9948,28.2113,0.7328,106066289.0,140851076.2722
20191126,3893.4349,3899.1097,3869.5948,3891.6533,3878.2061,13.4472,0.3467,111513537.0,140213633.0646
20191127,3883.429,3889.9783,3862.7011,3875.6186,3891.6533,-16.0347,-0.412,76437305.0,107238822.0332
20191128,3877.9012,3887.6903,3852.0105,3862.3029,3875.6186,-13.3157,-0.3436,65230119.0,87081788.9123
20191129,3857.1883,3861.6584,3804.8291,3828.6706,3862.3029,-33.6323,-0.8708,74144331.0,116200556.869
20191202,3835.5128,3854.7509,3829.3126,3836.0589,3828.6706,7.3883,0.193,77412173.0,109992592.541
20191203,3829.212,3851.1205,3811.6281,3851.0873,3836.0589,15.0284,0.3918,73611240.0,108703714.9652
20191204,3841.6627,3852.9922,3831.0747,3849.819,3851.0873,-1.2683,-0.0329,79683385.0,109646342.7958
20191205,3863.6086,3883.4031,3859.8223,3879.3638,3849.819,29.5448,0.7674,89051193.0,129357592.8118
20191206,3885.0582,3902.3853,3878.7002,3902.3853,3879.3638,23.0215,0.5934,78648887.0,116424775.8019
20191209,3909.5297,3911.9682,3885.2507,3895.4468,3902.3853,-6.9385,-0.1778,95353806.0,130873098.2463
20191210,3886.444,3900.959,3882.0877,3900.3843,3895.4468,4.9375,0.1268,86262928.0,121118412.7514
20191211,3907.1592,3909.3854,3890.341,3902.7492,3900.3843,2.3649,0.0606,99765480.0,127690403.4344
20191212,3908.4537,3908.4537,3886.1188,3891.0242,3902.7492,-11.725,-0.3004,84708330.0,117874313.7344
20191213,3928.0044,3969.4568,3925.2757,3968.2211,3891.0242,77.1969,1.984,148571349.0,201018885.7992
20191216,3970.7092,3987.5866,3953.5126,3987.5464,3968.2211,19.3253,0.487,148486670.0,202154895.2544
20191217,3987.7426,4067.1355,3984.5193,4041.7996,3987.5464,54.2532,1.3606,201162937.0,251637865.2876
20191218,4039.724,4057.64,4025.3433,4032.7826,4041.7996,-9.017,-0.2231,151351764.0,197620207.4851
20191219,4034.6159,4038.5435,4014.8951,4027.1495,4032.7826,-5.6331,-0.1397,117900558.0,152553809.1166
20191220,4032.1519,4046.7261,4014.9296,4017.2527,4027.1495,-9.8968,-0.2458,121267662.0,158460232.4166
20191223,4014.6929,4032.1721,3964.3798,3967.0962,4017.2527,-50.1565,-1.2485,122816246.0,162048261.474
20191224,3971.56,3994.5092,3963.6653,3992.9581,3967.0962,25.8619,0.6519,95989045.0,122499163.3293
20191225,3988.6574,4000.5556,3976.3559,3990.8671,3992.9581,-2.091,-0.0524,94938890.0,131896466.969
20191226,3993.6686,4025.9879,3993.5413,4025.9879,3990.8671,35.1208,0.88,108860640.0,140814968.2426
20191227,4029.2454,4066.7964,4019.7223,4022.0278,4025.9879,-3.9601,-0.0984,150926411.0,195090417.0417
20191230,4015.5195,4083.6901,4001.4951,4081.6334,4022.0278,59.6056,1.482,155971488.0,216814660.0174
20191231,4077.7519,4098.1444,4069.0086,4096.5821,4081.6334,14.9487,0.3662,123264258.0,173119348.5097
